product_id,name,description,dept_id,category,brand,price,cost,stock,reorder_level,supplier_id,weight_kg,dimensions,is_active,date_added,warehouse_id
CLTH-000485,Adidas Week Shoe,Dog range seem number. Mean year once too today base know against. Mean onto face product air star audience.,1002,Shoes,Adidas,187.75,106.34,419,68,SUP011,,,True,2024-01-31,WH05
CLTH-000486,Inside Men's Clothing,Movement claim build water third. Message until number key medical join activity.,1002,Men's Clothing,Adidas,161.72,91.1,226,66,SUP169,,133x76x169cm,True,2022-12-17,WH03
CLTH-000487,Levi's Task Seasonal,Music industry floor project stock.,1002,Seasonal,Levi's,296.09,166.24,117,27,SUP170,11.93,,True,2022-12-25,WH04
CLTH-000488,North Face Current Children's Clothing,Be other before possible base citizen through. Establish close prove nice measure leg sell official. Professor anyone amount great require else so.,1002,Children's Clothing,North Face,185.7,114.9,226,25,SUP066,,42x103x117cm,True,2024-10-23,WH05
CLTH-000489,Gap Land Formal Wear,Interview manager necessary easy maintain purpose. Next four help blood use ok teacher.,1002,Formal Wear,Gap,39.76,27.78,366,83,SUP183,32.9,155x42x108cm,True,2024-06-01,WH06
CLTH-000490,Calvin Klein Put Formal Wear,Fall and painting instead. Strong heavy national result very. Agent laugh fine ask activity night.,1002,Formal Wear,Calvin Klein,189.01,82.67,66,15,SUP105,,93x86x200cm,True,2022-10-01,WH04
CLTH-000491,Nike Change Accessorie,Oil during piece every national a. Whether single entire hundred recent direction American.,1002,Accessories,Nike,294.26,201.73,410,116,SUP045,43.79,126x25x136cm,True,2023-10-01,WH05
CLTH-000492,North Face Evening Accessorie,Character would money own attention against strategy. Feel Democrat stop only. Group sense outside spring your.,1002,Accessories,North Face,33.43,20.91,102,17,SUP190,39.46,104x123x152cm,True,2025-01-22,WH01
CLTH-000493,Gap Send Children's Clothing,Discussion little imagine a. Wonder analysis effort news. Hundred sister red travel.,1002,Children's Clothing,Gap,178.92,120.87,337,99,SUP182,33.94,118x47x113cm,True,2023-07-10,WH08
CLTH-000494,Family Accessorie,Certain buy best fish all cover eye. Skin indicate suddenly.,1002,Accessories,Zara,165.77,112.25,127,20,SUP023,20.39,24x163x21cm,True,2023-11-08,WH04
CLTH-000495,Gap Sit Women's Clothing,Significant camera else Mrs. Piece national what role term left necessary. Even kitchen including summer.,1002,Women's Clothing,Gap,43.68,29.65,423,116,SUP109,46.63,,True,2022-10-03,WH02
CLTH-000496,Nike Draw Formal Wear,Continue house heavy enter instead production pay trip. How peace key us high fine throughout bed. Open without sound any buy care.,1002,Formal Wear,Nike,275.05,168.95,369,76,SUP089,,136x176x156cm,False,2024-03-28,WH08
CLTH-000497,Couple Children's Clothing,Yes east up threat and box listen. Radio artist strategy Mrs side space.,1002,Children's Clothing,Under Armour,68.95,30.34,190,55,SUP109,8.61,87x174x64cm,True,2023-01-24,WH02
CLTH-000498,Zara Former Accessorie,Wish positive beyond often foreign outside. Magazine any order prepare feeling career.,1002,Accessories,Zara,698.28,361.77,482,77,SUP165,44.68,159x125x15cm,True,2024-01-13,WH08
CLTH-000499,Zara Partner Activewear,Another turn your radio. Size scientist news itself marriage.,1002,Activewear,Zara,21.44,9.77,191,19,SUP111,4.33,40x106x32cm,True,2022-08-04,WH01
CLTH-000500,Zara Strategy Children's Clothing,Class star use fire tend. Series future throughout number site final five. Court media part interesting drug.,1002,Children's Clothing,Zara,130.7,69.08,103,21,SUP069,,113x42x36cm,True,2024-10-15,WH07
CLTH-000501,Evening Men's Clothing,Situation take contain industry red approach. Plan page get understand across use. Civil cost company family white sometimes.,1002,Men's Clothing,Levi's,218.58,106.11,78,13,SUP191,1.68,123x171x69cm,True,2023-09-23,WH08
CLTH-000502,Gap Upon Seasonal,Financial care firm attack agree bad exactly. Begin treat system spring. Mouth military hold art set.,1002,Seasonal,Gap,234.03,128.85,482,119,SUP100,,6x33x40cm,True,2025-05-19,WH01
CLTH-000503,Nike Administration Shoe,Open word loss manager next cultural bad. Other walk know size add soon land.,1002,Shoes,Nike,115.8,71.94,232,45,SUP073,38.07,,True,2025-06-04,WH03
CLTH-000504,Issue Shoe,Police interesting challenge book. Apply more director service.,1002,Shoes,Zara,261.97,124.23,430,79,SUP122,40.52,129x157x47cm,True,2023-11-17,WH03
CLTH-000505,Adidas Drive Shoe,Recent role term mother leave go. Happy enter method finally. Public reason discussion food.,1002,Shoes,Adidas,30.74,20.86,228,23,SUP052,,,True,2023-03-15,WH05
CLTH-000506,H&M Subject Shoe,All war effort. Expect level science thank suddenly baby.,1002,Shoes,H&M,154.17,91.45,165,20,SUP094,,108x64x82cm,True,2022-11-11,WH03
CLTH-000507,Nike Daughter Men's Clothing,Experience Mr she room man vote safe. Late top huge deal.,1002,Men's Clothing,Nike,228.53,123.78,475,105,SUP111,,94x86x78cm,True,2024-06-08,WH01
CLTH-000508,Levi's Quite Children's Clothing,College court strategy much rate standard today. Research pretty article suggest parent hit.,1002,Children's Clothing,Levi's,246.81,142.33,319,55,SUP167,,23x28x34cm,True,2023-03-08,WH02
CLTH-000509,Analysis Men's Clothing,Resource create hit yes without foot. Me certain person director summer thing activity.,1002,Men's Clothing,North Face,267.53,122.5,238,67,SUP020,30.99,122x195x52cm,True,2025-01-06,WH03
CLTH-000510,Gap Travel Men's Clothing,Attorney their key measure method attack interesting. Everything effort prove growth.,1002,Men's Clothing,Gap,174.14,115.48,446,120,SUP144,44.76,184x31x112cm,True,2023-03-25,WH07
CLTH-000511,Gap Argue Men's Clothing,Standard these read little people. Relate need administration rather sense song prove. Poor but Mr whether mention.,1002,Men's Clothing,Gap,215.08,88.96,299,33,SUP178,,127x176x137cm,True,2023-03-17,WH02
CLTH-000512,Nothing Children's Clothing,Nothing international only method choice thought real article. Loss reflect study bit style race. Heavy already become rock our.,1002,Children's Clothing,Ralph Lauren,127.56,66.36,149,21,SUP001,,,True,2024-09-07,WH08
CLTH-000513,I Accessorie,Environmental toward story possible. Last miss draw society character both position near.,1002,Accessories,Zara,102.98,44.87,124,13,SUP061,,72x35x70cm,True,2022-07-13,WH01
CLTH-000514,H&M Wife Shoe,Decide common term under Republican news deep. Building staff address discover.,1002,Shoes,H&M,20.39,11.86,198,32,SUP181,13.28,,True,2025-02-09,WH05
CLTH-000515,Nike Admit Activewear,History its boy travel meet place public. Try quality resource business natural stand country.,1002,Activewear,Nike,22.91,14.18,153,20,SUP005,48.94,200x150x28cm,True,2023-08-05,WH07
CLTH-000516,North Face Better Accessorie,True dog need up. Political be member another lot.,1002,Accessories,North Face,248.72,119.54,307,69,SUP193,22.36,112x95x38cm,True,2023-09-15,WH02
CLTH-000517,Gap Society Seasonal,Crime finally term open. Alone cup significant admit. Trouble about stage everything forget score.,1002,Seasonal,Gap,248.37,141.79,492,120,SUP166,,46x101x176cm,True,2023-07-31,WH02
CLTH-000518,Adidas They Children's Clothing,Affect ready job win protect instead. Available toward hotel he.,1002,Children's Clothing,Adidas,147.41,76.76,380,78,SUP187,0.69,,True,2025-01-16,WH02
CLTH-000519,Nike Section Men's Clothing,Would ability language food human. Especially peace among past happen no crime information.,1002,Men's Clothing,Nike,235.63,160.6,317,32,SUP003,5.41,87x182x22cm,True,2023-01-18,WH08
CLTH-000520,Gap Once Seasonal,Move nothing perform city parent size. Doctor item new today not line yet.,1002,Seasonal,Gap,154.09,86.76,146,32,SUP032,,,True,2024-06-03,WH02
CLTH-000521,Gap Memory Formal Wear,Hair he option Congress. Such notice to age organization call wall. It reduce write lawyer. Miss next their herself few bad take set.,1002,Formal Wear,Gap,82.81,42.7,190,43,SUP058,34.25,184x29x126cm,True,2025-05-20,WH02
HOME-000522,OXO Owner Kitchen,Wait six guess member. Leave lead relationship provide. Major his continue avoid.,1003,Kitchen,OXO,192.4,130.25,480,56,SUP012,8.99,154x47x174cm,True,2024-01-25,WH05
HOME-000523,Subject Storage,Exactly part or vote. Entire class owner local mention avoid. Specific think tree.,1003,Storage,KitchenAid,95.91,48.98,145,38,SUP183,39.46,39x200x168cm,True,2023-03-27,WH03
HOME-000524,Side Lighting,Trouble black network race health. Five single call. Center suddenly happen store report adult same.,1003,Lighting,Cuisinart,239.95,100.83,305,56,SUP187,,,True,2022-08-19,WH03
HOME-000525,KitchenAid Inside Lighting,Improve week least deep carry summer. Yeah me try particularly thought those evidence.,1003,Lighting,KitchenAid,138.67,72.69,416,94,SUP036,32.73,,True,2022-08-14,WH08
HOME-000526,IKEA Mention Textile,Consumer read response drive carry information hope. Under some health loss arrive goal none. Before off window particular.,1003,Textiles,IKEA,182.67,104.74,365,95,SUP057,11.84,,True,2024-12-21,WH01
HOME-000527,Various Cleaning,Fire into section analysis. Dinner stage soldier apply notice current.,1003,Cleaning,Cuisinart,277.85,140.26,444,119,SUP200,14.81,,True,2022-07-16,WH07
HOME-000528,Avoid Decor,Finish address whatever eight red write beautiful mean. No force fall specific cell. Miss including new degree tax general organization.,1003,Decor,IKEA,35.64,24.54,370,47,SUP188,,96x14x180cm,True,2023-04-12,WH02
HOME-000529,Williams-Sonoma Marriage Textile,Student because person return understand within. Source specific bar top rise.,1003,Textiles,Williams-Sonoma,122.27,51.73,301,80,SUP107,,,True,2022-08-27,WH05
HOME-000530,Evening Textile,Child simple professional. Develop consumer life father wife situation. Just model thing drop the character.,1003,Textiles,Dyson,144.31,58.3,66,8,SUP165,,129x42x3cm,True,2024-01-12,WH07
HOME-000531,Into Textile,Itself seat language open despite response edge. Us me natural whose fish.,1003,Textiles,OXO,160.52,84.61,90,13,SUP024,48.9,,True,2023-02-15,WH01
HOME-000532,Dyson Will Decor,Image case answer free knowledge. Until relate hour large friend bag. City north role act alone view. Blue management record room program outside.,1003,Decor,Dyson,228.88,149.35,428,102,SUP123,32.13,43x14x96cm,True,2025-02-09,WH04
HOME-000533,Bed Bath & Beyond Black Storage,Leg medical hold over. Central south region.,1003,Storage,Bed Bath & Beyond,121.56,60.86,132,20,SUP139,,,False,2023-10-11,WH05
HOME-000534,IKEA Improve Decor,Collection agency response he.,1003,Decor,IKEA,29.06,20.14,299,32,SUP124,,80x3x92cm,True,2023-02-22,WH07
HOME-000535,Television Decor,Radio your throw project. Just finish soldier not.,1003,Decor,KitchenAid,223.19,136.32,59,9,SUP190,25.16,7x151x98cm,True,2025-01-21,WH01
HOME-000536,Williams-Sonoma Artist Storage,Teacher service record anything.,1003,Storage,Williams-Sonoma,149.67,64.06,377,55,SUP056,32.75,42x129x133cm,True,2023-05-27,WH06
HOME-000537,Williams-Sonoma Green Textile,Trade get something rather. Employee plant pay allow executive what manage share.,1003,Textiles,Williams-Sonoma,120.89,63.98,466,113,SUP175,10.52,20x40x146cm,True,2024-07-21,WH08
HOME-000538,Crate & Barrel Three Kitchen,Organization anyone government sea purpose popular tree. Answer work explain quality.,1003,Kitchen,Crate & Barrel,263.73,182.15,410,114,SUP128,,76x42x18cm,True,2023-02-02,WH06
HOME-000539,Bed Bath & Beyond Fly Cleaning,Real often able give visit.,1003,Cleaning,Bed Bath & Beyond,218.98,152.38,141,35,SUP114,7.11,,True,2025-01-28,WH01
HOME-000540,OXO Later Cleaning,Particularly win exist author feel party behind.,1003,Cleaning,OXO,259.96,114.04,197,39,SUP160,18.75,130x116x68cm,True,2023-02-08,WH01
HOME-000541,IKEA Ready Bedding,Pattern company nation get seek training rather future. Guess audience arrive. Notice officer popular huge investment trial station.,1003,Bedding,IKEA,177.02,76.4,202,26,SUP103,11.23,172x24x90cm,True,2022-08-14,WH08
HOME-000542,Bed Bath & Beyond Office Kitchen,Local analysis receive drop look environment. Respond what production now. Fill recognize worry technology after.,1003,Kitchen,Bed Bath & Beyond,50.34,26.13,231,32,SUP085,,155x125x55cm,True,2023-08-15,WH08
HOME-000543,OXO Low Kitchen,Free account claim girl. Authority defense here. Candidate hospital experience least effort.,1003,Kitchen,OXO,172.62,76.58,119,19,SUP009,38.73,,True,2024-03-09,WH07
HOME-000544,IKEA Product Textile,Reflect change smile film task attorney say. Number poor throughout.,1003,Textiles,IKEA,263.05,159.17,148,22,SUP046,,,True,2024-12-16,WH05
HOME-000545,Dyson Any Textile,Accept share must trial member. Add though bring himself know. Pattern according to free.,1003,Textiles,Dyson,207.5,134.7,57,15,SUP110,37.68,,True,2025-05-14,WH07
HOME-000546,Cuisinart Which Textile,Senior you news word later tax. Because order order interest. House discuss successful industry.,1003,Textiles,Cuisinart,239.48,127.17,477,113,SUP100,28.09,51x20x186cm,True,2024-11-08,WH03
HOME-000547,KitchenAid Country Cleaning,Leader government cost eight.,1003,Cleaning,KitchenAid,271.02,149.02,172,21,SUP173,26.08,,True,2025-05-23,WH03
HOME-000548,Bed Bath & Beyond Voice Textile,Call traditional boy song success difficult sell accept.,1003,Textiles,Bed Bath & Beyond,228.8,139.32,406,54,SUP097,,,True,2023-01-04,WH01
HOME-000549,KitchenAid School Cleaning,Positive part produce attack. Size mission travel reveal rather not its.,1003,Cleaning,KitchenAid,271.06,178.99,368,73,SUP117,17.65,110x134x196cm,True,2024-10-04,WH03
HOME-000550,Dyson Most Textile,Movie forward nearly room thing. See real like region behind new and. Seek significant true.,1003,Textiles,Dyson,174.77,92.76,155,41,SUP177,31.74,26x23x27cm,True,2023-11-17,WH01
HOME-000551,Bed Bath & Beyond Southern Lighting,Attack without participant choice training. Tonight sound everybody which financial apply benefit. Catch reveal live ability concern degree far. Personal stuff director production.,1003,Lighting,Bed Bath & Beyond,230.48,99.09,237,47,SUP009,42.6,,True,2022-11-28,WH07
HOME-000552,Entire Kitchen,Everything would pressure room under. Security at wind what officer report red.,1003,Kitchen,IKEA,286.15,182.6,247,45,SUP166,37.08,,True,2024-06-17,WH04
HOME-000553,Simply Storage,Camera plant without. View receive despite capital response. Grow us receive billion health create together. Me individual though imagine.,1003,Storage,OXO,94.06,60.06,222,52,SUP002,20.79,,True,2023-08-18,WH06
HOME-000554,KitchenAid Able Cleaning,Resource organization various key least huge. Benefit Mr car audience age class our indeed.,1003,Cleaning,KitchenAid,180.21,102.13,210,29,SUP165,2.67,110x33x163cm,True,2025-02-03,WH03
HOME-000555,KitchenAid Rich Lighting,Fear tend American war old what design. Enough success score.,1003,Lighting,KitchenAid,142.47,91.23,268,33,SUP148,42.17,67x142x41cm,True,2024-11-27,WH04
HOME-000556,Bed Bath & Beyond Audience Kitchen,Hot character ball than voice information. May happen newspaper. Why individual wide hotel west theory. Himself red upon.,1003,Kitchen,Bed Bath & Beyond,23.23,10.36,326,78,SUP021,1.36,117x163x162cm,True,2022-09-11,WH03
HOME-000557,IKEA Music Decor,Gun field expert several effort prevent. Whole hot cultural fill show response. Indicate across positive heavy law can college.,1003,Decor,IKEA,169.92,107.73,412,72,SUP067,13.82,161x6x164cm,True,2022-11-05,WH02
HOME-000558,Us Kitchen,Far chair describe in. Try school wait never.,1003,Kitchen,Cuisinart,54.35,26.01,102,12,SUP127,45.64,,True,2023-05-28,WH01
HOME-000559,Bed Bath & Beyond Report Lighting,Quickly sure player western. Same we order reach better performance imagine.,1003,Lighting,Bed Bath & Beyond,195.19,102.66,465,75,SUP116,9.07,,True,2024-05-11,WH01
HOME-000560,Shake Kitchen,Price number herself determine. Fund dream care whole writer water wind.,1003,Kitchen,KitchenAid,155.5,87.69,91,18,SUP066,9.72,,False,2023-01-01,WH03
HOME-000561,KitchenAid History Decor,Mother different end dark spring speak. Back relationship hand protect matter.,1003,Decor,KitchenAid,80.75,37.62,382,91,SUP033,,24x90x182cm,True,2022-07-11,WH05
HOME-000562,Cuisinart Serve Textile,Tell sing hospital ready push material. Husband Republican result wrong return wall trouble.,1003,Textiles,Cuisinart,284.98,135.37,111,26,SUP184,,150x197x151cm,True,2023-06-13,WH04
HOME-000563,Decision Textile,Job nor yard establish hit. Since him southern issue town call computer experience. Movement traditional of.,1003,Textiles,Dyson,138.65,89.4,328,39,SUP099,28.4,162x17x116cm,True,2025-03-21,WH01
